level_0,index,Year,Christianity_pop,Judaism_pop,Islam_pop,Buddhism_pop,Zoroastrian_pop,Hindu_pop,Sike_pop,Shinto_pop,Baha'i_pop,Taoism_pop,Confucianism_pop,Jain_pop,Syncretic Religions_pop,Animist_pop,Non Religious_pop,Other Religions_pop,Total Religious_pop,Population_pop,Christianity _pct,Judaism _pct,Islam _pct,Buddhism _pct,Zoroastrian _pct,Hindu _pct,Sike _pct,Shinto _pct,Baha'i _pct,Taoism _pct,Confucianism _pct,Jain _pct,Syncretic Religions _pct,Animist _pct,Non Religious _pct,Other Religions _pct,Total Religious _pct,Country,Region,SubRegion
876,2059,2000,83705,0,115722880,645775,297,12011415,0,0,8343,0,0,0,2764,384000,100761,195060,128959940,129155000,0.0006,0.0,0.896,0.005,0.0,0.093,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.003,0.0008,0.0015,0.9985,Bangladesh,Asia,Southern Asia
877,2060,2005,189142,88,123921312,764759,318,12950000,10500,0,8929,0,0,0,2958,453404,108671,189919,138410081,138600000,0.0014,0.0,0.8941,0.0055,0.0,0.0934,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0033,0.0008,0.0014,0.9986,Bangladesh,Asia,Southern Asia
878,2061,2010,294580,177,132119746,883744,339,13256161,21000,0,9515,0,0,0,3152,522808,116581,62885,147227803,147290688,0.002,0.0,0.897,0.006,0.0,0.09,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0035,0.0008,0.0004,0.9996,Bangladesh,Asia,Southern Asia
879,2070,1990,2488600,350,1080000,32049350,250,660000,7600,0,55000,0,2700,600000,118000,4120000,160000,12150,41341850,41354000,0.0602,0.0,0.0261,0.775,0.0,0.016,0.0002,0.0,0.0013,0.0,0.0001,0.0145,0.0029,0.0996,0.0039,0.0003,0.9997,Myanmar,Asia,South-Eastern Asia
880,2071,1995,3157420,186,1804240,33355000,456,719974,4826,0,65129,0,2491,637522,117610,5012000,205000,24148,45081853,45106000,0.07,0.0,0.04,0.7395,0.0,0.016,0.0001,0.0,0.0014,0.0,0.0001,0.0141,0.0026,0.1111,0.0045,0.0005,0.9995,Myanmar,Asia,South-Eastern Asia
881,2072,2000,3210000,50,1824440,34909000,661,45611,1000,0,55000,0,2281,91222,100220,5170000,122171,79344,45531656,45611000,0.0704,0.0,0.04,0.7654,0.0,0.001,0.0,0.0,0.0012,0.0,0.0001,0.002,0.0022,0.1133,0.0027,0.0017,0.9983,Myanmar,Asia,South-Eastern Asia
882,2073,2005,4429920,25,2214960,41406500,836,55374,1500,0,85000,0,2891,101000,112311,6644880,270225,48578,55325422,55374000,0.08,0.0,0.04,0.7478,0.0,0.001,0.0,0.0,0.0015,0.0,0.0001,0.0018,0.002,0.12,0.0049,0.0009,0.9991,Myanmar,Asia,South-Eastern Asia
883,2074,2010,4565000,25,2450000,43983776,853,58808,1593,0,90271,0,3070,107263,119276,7056956,286983,84093,58723875,58807968,0.0776,0.0,0.0417,0.7479,0.0,0.001,0.0,0.0,0.0015,0.0,0.0001,0.0018,0.002,0.12,0.0049,0.0014,0.9986,Myanmar,Asia,South-Eastern Asia
884,2083,1990,1313600,0,1500000,11650720,2000,2209090,42500,120,13000,0,0,0,700,160,250000,11110,16981890,16993000,0.0773,0.0,0.0883,0.6856,0.0001,0.13,0.0025,0.0,0.0008,0.0,0.0,0.0,0.0,0.0,0.0147,0.0007,0.9993,Sri Lanka,Asia,Southern Asia
885,2084,1995,1448959,0,1448960,12447280,2129,2535680,23132,135,13513,0,0,0,726,547,190503,436,18111564,18112000,0.08,0.0,0.08,0.6872,0.0001,0.14,0.0013,0.0,0.0007,0.0,0.0,0.0,0.0,0.0,0.0105,0.0,1.0,Sri Lanka,Asia,Southern Asia
886,2085,2000,1187918,0,1453159,12985000,0,1312980,0,0,10000,0,0,0,0,0,60000,90943,17009057,17100000,0.0695,0.0,0.085,0.7594,0.0,0.0768,0.0,0.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0035,0.0053,0.9947,Sri Lanka,Asia,Southern Asia
887,2086,2005,1573438,0,1376759,13537599,2000,2950200,3200,155,14000,0,0,0,0,0,85000,125649,19542351,19668000,0.08,0.0,0.07,0.6883,0.0001,0.15,0.0002,0.0,0.0007,0.0,0.0,0.0,0.0,0.0,0.0043,0.0064,0.9936,Sri Lanka,Asia,Southern Asia
888,2087,2010,1495578,0,1975865,14467488,0,2565831,0,0,0,0,0,0,0,0,9481,75835,20514243,20590078,0.0726,0.0,0.096,0.7026,0.0,0.1246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0037,0.9963,Sri Lanka,Asia,Southern Asia
889,2093,1990,360,0,214230,1100,0,190,0,0,50,0,0,0,0,0,60,10,215990,216000,0.0017,0.0,0.9918,0.0051,0.0,0.0009,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,1.0,Maldives,Asia,Southern Asia
890,2094,1995,883,0,241460,1474,0,574,0,0,79,0,0,0,0,0,178,9352,244648,254000,0.0035,0.0,0.9506,0.0058,0.0,0.0023,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0007,0.0368,0.9632,Maldives,Asia,Southern Asia
891,2095,2000,1300,0,280280,1200,0,0,0,0,0,0,0,0,0,0,0,3220,282780,286000,0.0045,0.0,0.98,0.0042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0113,0.9887,Maldives,Asia,Southern Asia
892,2096,2005,1335,0,288120,1233,0,0,0,0,0,0,0,0,0,0,0,3312,290688,294000,0.0045,0.0,0.98,0.0042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0113,0.9887,Maldives,Asia,Southern Asia
893,2097,2010,1441,0,311056,1331,0,0,0,0,0,0,0,0,0,0,0,3577,313828,317405,0.0045,0.0,0.98,0.0042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0113,0.9887,Maldives,Asia,Southern Asia
894,2107,1990,524000,0,710000,1992210,0,13039920,7100,0,5000,0,4000,0,14800,1750000,60000,3970,18107030,18111000,0.0289,0.0,0.0392,0.11,0.0,0.72,0.0004,0.0,0.0003,0.0,0.0002,0.0,0.0008,0.0966,0.0033,0.0002,0.9998,Nepal,Asia,Southern Asia
895,2108,1995,542797,0,643680,2574720,0,14833760,7737,0,4247,0,5003,0,15751,2446185,68025,314095,21141905,21456000,0.0253,0.0,0.03,0.12,0.0,0.6914,0.0004,0.0,0.0002,0.0,0.0002,0.0,0.0007,0.114,0.0032,0.0146,0.9854,Nepal,Asia,Southern Asia
896,2109,2000,399997,0,1005060,2584440,0,18952560,0,0,0,0,0,0,0,861480,76050,50413,23879587,23930000,0.0167,0.0,0.042,0.108,0.0,0.792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036,0.0032,0.0021,0.9979,Nepal,Asia,Southern Asia
897,2110,2005,387848,0,1083715,2490269,0,20350000,304,0,641,0,1607,0,0,901818,63025,63773,25279227,25343000,0.0153,0.0,0.0428,0.0983,0.0,0.803,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0356,0.0025,0.0025,0.9975,Nepal,Asia,Southern Asia
898,2111,2010,375697,0,1162370,2396099,0,21551492,609,0,1283,0,3214,0,0,942157,50000,11583,26482921,26494504,0.0142,0.0,0.0439,0.0904,0.0,0.8134,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0356,0.0019,0.0004,0.9996,Nepal,Asia,Southern Asia
899,2121,1990,1658000,80,2233560,48579930,0,180000,17000,320,130000,0,0,198500,540000,1180000,1000000,121610,55717390,55839000,0.0297,0.0,0.04,0.87,0.0,0.0032,0.0003,0.0,0.0023,0.0,0.0,0.0036,0.0097,0.0211,0.0179,0.0022,0.9978,Thailand,Asia,South-Eastern Asia
900,2122,1995,594009,81,2376040,52866890,0,119901,33366,344,93919,0,0,210075,549672,1305298,1058946,192459,59208541,59401000,0.01,0.0,0.04,0.89,0.0,0.002,0.0006,0.0,0.0016,0.0,0.0,0.0035,0.0093,0.022,0.0178,0.0032,0.9968,Thailand,Asia,South-Eastern Asia
901,2123,2000,613987,200,6139900,53417130,0,50000,15000,0,5000,0,0,70000,50000,400000,420000,217783,61181217,61399000,0.01,0.0,0.1,0.87,0.0,0.0008,0.0002,0.0,0.0001,0.0,0.0,0.0011,0.0008,0.0065,0.0068,0.0035,0.9965,Thailand,Asia,South-Eastern Asia
902,2124,2005,360998,200,6483900,56409930,0,55000,17500,0,6000,0,0,72000,59700,440000,648390,285382,64553618,64839000,0.0056,0.0,0.1,0.87,0.0,0.0008,0.0003,0.0,0.0001,0.0,0.0,0.0011,0.0009,0.0068,0.01,0.0044,0.9956,Thailand,Asia,South-Eastern Asia
903,2125,2010,403998,200,6733346,58580120,0,56000,19500,0,6300,0,0,77000,62000,475000,673334,246674,67086798,67333472,0.006,0.0,0.1,0.87,0.0,0.0008,0.0003,0.0,0.0001,0.0,0.0,0.0011,0.0009,0.0071,0.01,0.0037,0.9963,Thailand,Asia,South-Eastern Asia
904,2133,1990,94200,0,200000,7253800,0,20000,0,0,11000,0,0,0,342720,430000,200000,16280,8551720,8568000,0.011,0.0,0.0233,0.8466,0.0,0.0023,0.0,0.0,0.0013,0.0,0.0,0.0,0.04,0.0502,0.0233,0.0019,0.9981,Cambodia,Asia,South-Eastern Asia
905,2134,1995,113049,0,208888,8360600,0,22005,0,0,12089,0,0,0,393440,471305,240134,14490,9821510,9836000,0.0115,0.0,0.0212,0.85,0.0,0.0022,0.0,0.0,0.0012,0.0,0.0,0.0,0.04,0.0479,0.0244,0.0015,0.9985,Cambodia,Asia,South-Eastern Asia
906,2135,2000,74823,0,240111,10783820,0,0,0,0,0,0,0,0,0,15200,45000,9046,11158954,11168000,0.0067,0.0,0.0215,0.9656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014,0.004,0.0008,0.9992,Cambodia,Asia,South-Eastern Asia
907,2136,2005,66012,0,266914,12792905,0,0,0,0,0,0,0,0,0,27598,52497,455074,13205926,13661000,0.0048,0.0,0.0195,0.9365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0038,0.0333,0.9667,Cambodia,Asia,South-Eastern Asia
908,2137,2010,57199,0,293716,14801990,0,0,0,0,0,0,0,0,0,39996,59995,55260,15252896,15308156,0.0037,0.0,0.0192,0.9669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026,0.0039,0.0036,0.9964,Cambodia,Asia,South-Eastern Asia
909,2145,1990,106500,0,18000,2143020,0,5000,0,0,900,950,0,0,62000,1720000,126060,19570,4182430,4202000,0.0253,0.0,0.0043,0.51,0.0,0.0012,0.0,0.0,0.0002,0.0002,0.0,0.0,0.0148,0.4093,0.03,0.0047,0.9953,Lao People's Democratic Republic,Asia,South-Eastern Asia
910,2146,1995,138374,0,12205,2538640,0,4673,0,0,5258,597,0,0,40698,2038118,94215,9222,4872778,4882000,0.0283,0.0,0.0025,0.52,0.0,0.001,0.0,0.0,0.0011,0.0001,0.0,0.0,0.0083,0.4175,0.0193,0.0019,0.9981,Lao People's Democratic Republic,Asia,South-Eastern Asia
911,2147,2000,108659,0,54330,3573450,0,0,0,0,43464,0,0,0,15000,1575570,60000,2527,5430473,5433000,0.02,0.0,0.01,0.6577,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0028,0.29,0.011,0.0005,0.9995,Lao People's Democratic Republic,Asia,South-Eastern Asia
912,2148,2005,85183,0,56790,3849930,0,0,0,0,51111,0,0,0,18000,1533330,66104,18552,5660448,5679000,0.015,0.0,0.01,0.6779,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0032,0.27,0.0116,0.0033,0.9967,Lao People's Democratic Republic,Asia,South-Eastern Asia
913,2149,2010,92112,0,61408,4159404,0,0,0,0,52000,0,0,0,15000,1688748,68000,4230,6136672,6140902,0.015,0.0,0.01,0.6773,0.0,0.0,0.0,0.0,0.0085,0.0,0.0,0.0,0.0024,0.275,0.0111,0.0007,0.9993,Lao People's Democratic Republic,Asia,South-Eastern Asia
914,2157,1990,4682900,0,61710,5960970,0,27980,0,0,275000,0,0,0,800000,5600000,47687760,1136680,65096320,66233000,0.0707,0.0,0.0009,0.09,0.0,0.0004,0.0,0.0,0.0042,0.0,0.0,0.0,0.0121,0.0845,0.72,0.0172,0.9828,Viet Nam,Asia,South-Eastern Asia
915,2158,1995,5906662,0,63329,6641370,0,37860,0,0,314328,0,0,0,799160,3980575,54082680,1967036,71825964,73793000,0.08,0.0,0.0009,0.09,0.0,0.0005,0.0,0.0,0.0043,0.0,0.0,0.0,0.0108,0.0539,0.7329,0.0267,0.9733,Viet Nam,Asia,South-Eastern Asia
916,2159,2000,6869052,0,84832,39916000,0,45000,0,0,250000,0,0,0,790000,2100000,29697504,79612,79752388,79832000,0.086,0.0,0.0011,0.5,0.0,0.0006,0.0,0.0,0.0031,0.0,0.0,0.0,0.0099,0.0263,0.372,0.001,0.999,Viet Nam,Asia,South-Eastern Asia
917,2160,2005,8334760,0,88606,41553000,0,47000,0,0,330000,0,0,0,805000,3800000,28089828,57806,83048194,83106000,0.1003,0.0,0.0011,0.5,0.0,0.0006,0.0,0.0,0.004,0.0,0.0,0.0,0.0097,0.0457,0.338,0.0007,0.9993,Viet Nam,Asia,South-Eastern Asia
918,2161,2010,8004439,0,93736,43079830,0,50000,0,0,325000,0,0,0,820000,3516720,32002160,26139,87891885,87918024,0.091,0.0,0.0011,0.49,0.0,0.0006,0.0,0.0,0.0037,0.0,0.0,0.0,0.0093,0.04,0.364,0.0003,0.9997,Viet Nam,Asia,South-Eastern Asia
919,2172,1990,1421116,0,10409703,3233048,0,1315000,30000,0,78000,0,1568,0,461864,629512,78131,106058,17657942,17764000,0.08,0.0,0.586,0.182,0.0,0.074,0.0017,0.0,0.0044,0.0,0.0001,0.0,0.026,0.0354,0.0044,0.006,0.994,Malaysia,Asia,South-Eastern Asia
920,2173,1995,1711549,0,12317727,3765398,0,1354849,0,0,0,0,1674,0,537914,733167,90997,175725,20513275,20689000,0.0827,0.0,0.5954,0.182,0.0,0.0655,0.0,0.0,0.0,0.0,0.0001,0.0,0.026,0.0354,0.0044,0.0085,0.9915,Malaysia,Asia,South-Eastern Asia
921,2174,2000,1890213,0,13243537,4226360,0,1379128,0,0,0,0,1500,0,578344,720000,106994,97924,22146076,22244000,0.085,0.0,0.5954,0.19,0.0,0.062,0.0,0.0,0.0,0.0,0.0001,0.0,0.026,0.0324,0.0048,0.0044,0.9956,Malaysia,Asia,South-Eastern Asia
922,2175,2005,2114485,0,15480000,4829980,0,1538564,0,0,0,0,750,0,644172,747500,100000,344549,25455451,25800000,0.082,0.0,0.6,0.1872,0.0,0.0596,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.029,0.0039,0.0134,0.9866,Malaysia,Asia,South-Eastern Asia
923,2176,2010,2338758,0,17263000,5433600,0,1698000,0,0,0,0,0,0,710000,775000,50000,31642,28268358,28300000,0.0826,0.0,0.61,0.192,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0251,0.0274,0.0018,0.0011,0.9989,Malaysia,Asia,South-Eastern Asia
924,2182,1990,352000,580,552000,452400,184,150000,14000,700,4400,0,0,0,1357200,600,125000,6936,3009064,3016000,0.1167,0.0002,0.183,0.15,0.0001,0.0497,0.0046,0.0002,0.0015,0.0,0.0,0.0,0.45,0.0002,0.0414,0.0023,0.9977,Singapore,Asia,South-Eastern Asia
925,2183,1995,484916,671,578219,503449,193,180472,15819,838,5334,0,0,0,1525920,726,158354,13089,3454911,3468000,0.1398,0.0002,0.1667,0.1452,0.0001,0.052,0.0046,0.0002,0.0015,0.0,0.0,0.0,0.44,0.0002,0.0457,0.0038,0.9962,Singapore,Asia,South-Eastern Asia
926,2184,2000,586418,300,598618,1708366,0,160911,15677,0,5000,0,0,0,340000,0,596065,6645,4011355,4018000,0.1459,0.0001,0.149,0.4252,0.0,0.04,0.0039,0.0,0.0012,0.0,0.0,0.0,0.0846,0.0,0.1483,0.0017,0.9983,Singapore,Asia,South-Eastern Asia
927,2185,2005,758539,300,662809,1698436,0,209482,16620,0,5500,277213,0,0,330000,0,599243,6858,4558142,4565000,0.1662,0.0001,0.1452,0.3721,0.0,0.0459,0.0036,0.0,0.0012,0.0607,0.0,0.0,0.0723,0.0,0.1313,0.0015,0.9985,Singapore,Asia,South-Eastern Asia
928,2186,2010,930663,300,727000,1688506,0,258053,17564,0,6000,554426,0,0,320000,0,602421,7067,5104933,5112000,0.1821,0.0001,0.1422,0.3303,0.0,0.0505,0.0034,0.0,0.0012,0.1085,0.0,0.0,0.0626,0.0,0.1178,0.0014,0.9986,Singapore,Asia,South-Eastern Asia
929,2188,1990,25450,0,154330,24800,0,2000,0,0,750,0,0,4500,9860,28700,2600,10,252990,253000,0.1006,0.0,0.61,0.098,0.0,0.0079,0.0,0.0,0.003,0.0,0.0,0.0178,0.039,0.1134,0.0103,0.0,1.0,Brunei Darussalam,Asia,South-Eastern Asia
930,2189,1995,32854,0,177600,29600,0,2394,0,0,883,0,0,5333,11540,31654,3176,966,295034,296000,0.111,0.0,0.6,0.1,0.0,0.0081,0.0,0.0,0.003,0.0,0.0,0.018,0.039,0.1069,0.0107,0.0033,0.9967,Brunei Darussalam,Asia,South-Eastern Asia
931,2190,2000,32798,0,219760,42640,0,0,0,0,0,0,0,0,12800,14600,3752,1650,326350,328000,0.1,0.0,0.67,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039,0.0445,0.0114,0.005,0.995,Brunei Darussalam,Asia,South-Eastern Asia
932,2191,2005,37997,30,254600,49400,0,0,0,0,0,0,0,0,15300,14794,4346,3533,376467,380000,0.1,0.0001,0.67,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0403,0.0389,0.0114,0.0093,0.9907,Brunei Darussalam,Asia,South-Eastern Asia
933,2192,2010,12362,30,335000,28848,0,0,0,0,0,0,0,0,15000,15000,4880,995,411120,412115,0.03,0.0001,0.8129,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0364,0.0364,0.0118,0.0024,0.9976,Brunei Darussalam,Asia,South-Eastern Asia
934,2201,1990,56991959,850,2828080,61480,0,1200,14689,0,120000,0,0,1550,50000,900000,300000,210192,61269808,61480000,0.927,0.0,0.046,0.001,0.0,0.0,0.0002,0.0,0.002,0.0,0.0,0.0,0.0008,0.0146,0.0049,0.0034,0.9966,Philippines,Asia,South-Eastern Asia
935,2202,1995,63749979,575,3724151,83681,0,1770,17069,0,197051,0,0,1686,44296,1405340,486154,555248,69711752,70267000,0.9073,0.0,0.053,0.0012,0.0,0.0,0.0002,0.0,0.0028,0.0,0.0,0.0,0.0006,0.02,0.0069,0.0079,0.9921,Philippines,Asia,South-Eastern Asia
936,2203,2000,70508000,300,4055030,76510,0,0,0,0,100000,0,0,0,44593,1200000,490000,35567,76474433,76510000,0.9216,0.0,0.053,0.001,0.0,0.0,0.0,0.0,0.0013,0.0,0.0,0.0,0.0006,0.0157,0.0064,0.0005,0.9995,Philippines,Asia,South-Eastern Asia
937,2204,2005,76584168,300,4464773,96877,0,0,0,0,0,0,0,0,49449,1979663,765751,300019,83940981,84241000,0.9091,0.0,0.053,0.0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0235,0.0091,0.0036,0.9964,Philippines,Asia,South-Eastern Asia
938,2205,2010,84493445,300,5113771,105000,0,0,0,0,157000,0,0,0,53000,1093786,858781,222895,91875083,92097978,0.9174,0.0,0.0555,0.0011,0.0,0.0,0.0,0.0,0.0017,0.0,0.0,0.0,0.0006,0.0119,0.0093,0.0024,0.9976,Philippines,Asia,South-Eastern Asia
939,2212,1990,19334118,0,151124692,1794830,0,2692245,5000,0,22000,0,0,0,1200000,2200000,1100000,10123,179472885,179483008,0.1077,0.0,0.842,0.01,0.0,0.015,0.0,0.0,0.0001,0.0,0.0,0.0,0.0067,0.0123,0.0061,0.0001,0.9999,Indonesia,Asia,South-Eastern Asia
940,2213,1995,21812609,0,165377245,1762215,0,3508122,5200,0,19500,0,0,0,1225000,2352863,1300000,478750,197362754,197841504,0.1103,0.0,0.8359,0.0089,0.0,0.0177,0.0,0.0,0.0001,0.0,0.0,0.0,0.0062,0.0119,0.0066,0.0024,0.9976,Indonesia,Asia,South-Eastern Asia
941,2214,2000,24291100,0,179629800,1729600,0,4324000,5400,0,17000,0,0,0,1250000,2505726,1500000,947374,215252626,216200000,0.1124,0.0,0.8309,0.008,0.0,0.02,0.0,0.0,0.0001,0.0,0.0,0.0,0.0058,0.0116,0.0069,0.0044,0.9956,Indonesia,Asia,South-Eastern Asia
942,2215,2005,24867812,0,190589900,1824640,0,3961700,8950,0,19100,0,0,0,1656454,2700000,1650000,21444,227278556,227300000,0.1094,0.0,0.8385,0.008,0.0,0.0174,0.0,0.0,0.0001,0.0,0.0,0.0,0.0073,0.0119,0.0073,0.0001,0.9999,Indonesia,Asia,South-Eastern Asia
943,2216,2010,25444526,0,201550000,1919680,0,3599400,12500,0,21200,0,0,0,2062908,3200000,1800000,349786,239610214,239960000,0.106,0.0,0.8399,0.008,0.0,0.015,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0086,0.0133,0.0075,0.0015,0.9985,Indonesia,Asia,South-Eastern Asia
944,2217,2005,972160,0,7936,0,0,0,0,0,0,0,0,0,0,7000,3770,1134,990866,992000,0.98,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071,0.0038,0.0011,0.9989,Timor-Leste,Asia,South-Eastern Asia
945,2218,2010,1105222,0,7894,1127,0,0,0,0,0,0,0,0,0,7500,4365,1671,1126108,1127779,0.98,0.0,0.007,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067,0.0039,0.0015,0.9985,Timor-Leste,Asia,South-Eastern Asia
946,2228,1990,14059050,83000,160000,140000,1000,46000,8000,0,25100,2619,531,21000,24000,35000,2385000,74700,16990300,17065000,0.8239,0.0049,0.0094,0.0082,0.0001,0.0027,0.0005,0.0,0.0015,0.0002,0.0,0.0012,0.0014,0.0021,0.1398,0.0044,0.9956,Australia,Oceania,Australia/New Zealand
947,2229,1995,14418100,88526,244308,250361,1453,78619,15048,0,20425,3273,664,30047,42028,41485,2822174,15489,18056511,18072000,0.7978,0.0049,0.0135,0.0139,0.0001,0.0044,0.0008,0.0,0.0011,0.0002,0.0,0.0017,0.0023,0.0023,0.1562,0.0009,0.9991,Australia,Oceania,Australia/New Zealand
948,2230,2000,14578660,93000,308616,360723,1907,111239,22097,0,15751,3928,797,39094,60057,47970,3159348,82813,18803187,18886000,0.7719,0.0049,0.0163,0.0191,0.0001,0.0059,0.0012,0.0,0.0008,0.0002,0.0,0.0021,0.0032,0.0025,0.1673,0.0044,0.9956,Australia,Oceania,Australia/New Zealand
949,2231,2005,14609098,96167,346715,428295,2345,142765,33000,0,16500,4200,1000,40000,65000,55000,4486900,68015,20326985,20395000,0.7163,0.0047,0.017,0.021,0.0001,0.007,0.0016,0.0,0.0008,0.0002,0.0,0.002,0.0032,0.0027,0.22,0.0033,0.9967,Australia,Oceania,Australia/New Zealand
950,2232,2010,13150670,97335,476290,528977,2450,180000,30000,0,15000,0,0,55000,70000,59000,6636435,98843,21301157,21400000,0.6145,0.0045,0.0223,0.0247,0.0001,0.0084,0.0014,0.0,0.0007,0.0,0.0,0.0026,0.0033,0.0028,0.3101,0.0046,0.9954,Australia,Oceania,Australia/New Zealand
951,2236,1990,3513400,460,900,5500,0,0,0,0,27000,0,0,0,2600,136140,9000,3000,3695000,3698000,0.9501,0.0001,0.0002,0.0015,0.0,0.0,0.0,0.0,0.0073,0.0,0.0,0.0,0.0007,0.0368,0.0024,0.0008,0.9992,Papua New Guinea,Oceania,Melanesia
952,2237,1995,3891350,513,1094,6691,0,0,0,0,34362,0,0,0,3078,122220,14539,153,4073847,4074000,0.9552,0.0001,0.0003,0.0016,0.0,0.0,0.0,0.0,0.0084,0.0,0.0,0.0,0.0008,0.03,0.0036,0.0,1.0,Papua New Guinea,Oceania,Melanesia
953,2238,2000,4614720,0,4000,2000,0,0,0,0,24000,0,0,0,2500,120000,25000,14780,4792220,4807000,0.96,0.0,0.0008,0.0004,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0005,0.025,0.0052,0.0031,0.9969,Papua New Guinea,Oceania,Melanesia
954,2239,2005,5873280,0,5090,2545,0,0,0,0,30545,0,0,0,3181,152727,31818,18814,6099186,6118000,0.96,0.0,0.0008,0.0004,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0005,0.025,0.0052,0.0031,0.9969,Papua New Guinea,Oceania,Melanesia
955,2240,2010,6611410,813,1832,2865,0,0,0,0,34384,0,0,0,3581,171921,35816,24265,6862622,6886887,0.96,0.0001,0.0003,0.0004,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0005,0.025,0.0052,0.0035,0.9965,Papua New Guinea,Oceania,Melanesia
956,2250,1990,2830080,4600,5800,26700,0,17800,320,0,2900,0,0,0,7000,17000,437060,12740,3349260,3362000,0.8418,0.0014,0.0017,0.0079,0.0,0.0053,0.0001,0.0,0.0009,0.0,0.0,0.0,0.0021,0.0051,0.13,0.0038,0.9962,New Zealand,Oceania,Australia/New Zealand
957,2251,1995,2698123,4462,21630,43473,0,46554,4022,0,4655,0,0,0,9293,25184,672980,11624,3530376,3542000,0.7618,0.0013,0.0061,0.0123,0.0,0.0131,0.0011,0.0,0.0013,0.0,0.0,0.0,0.0026,0.0071,0.19,0.0033,0.9967,New Zealand,Oceania,Australia/New Zealand
958,2252,2000,2535249,7500,35000,41709,0,60000,7724,0,6500,0,0,0,12000,34500,1033471,88347,3773653,3862000,0.6565,0.0019,0.0091,0.0108,0.0,0.0155,0.002,0.0,0.0017,0.0,0.0,0.0,0.0031,0.0089,0.2676,0.0229,0.9771,New Zealand,Oceania,Australia/New Zealand
959,2253,2005,2235307,4445,46326,86935,0,82063,9392,0,7112,0,0,0,10866,29637,1620169,1748,4132252,4134000,0.5407,0.0011,0.0112,0.021,0.0,0.0199,0.0023,0.0,0.0017,0.0,0.0,0.0,0.0026,0.0072,0.3919,0.0004,0.9996,New Zealand,Oceania,Australia/New Zealand
960,2254,2010,2361557,4696,48943,91846,0,86698,9922,0,7514,0,0,0,11480,31311,1711677,1846,4365644,4367490,0.5407,0.0011,0.0112,0.021,0.0,0.0199,0.0023,0.0,0.0017,0.0,0.0,0.0,0.0026,0.0072,0.3919,0.0004,0.9996,New Zealand,Oceania,Australia/New Zealand
961,2256,1990,130480,0,0,200,0,0,0,0,3600,0,0,0,0,7350,550,1820,142180,144000,0.9061,0.0,0.0,0.0014,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.051,0.0038,0.0126,0.9874,Vanuatu,Oceania,Melanesia
962,2257,1995,149450,0,0,287,0,0,0,0,3101,0,0,0,0,8250,646,3266,161734,165000,0.9058,0.0,0.0,0.0017,0.0,0.0,0.0,0.0,0.0188,0.0,0.0,0.0,0.0,0.05,0.0039,0.0198,0.9802,Vanuatu,Oceania,Melanesia
963,2258,2000,165300,0,0,374,0,0,0,0,3000,0,0,0,0,8500,5800,7026,182974,190000,0.87,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0158,0.0,0.0,0.0,0.0,0.0447,0.0305,0.037,0.963,Vanuatu,Oceania,Melanesia
